S.No,Order Number,DSN,Serial Number,VIN,CIW Serial No,Variant,Description,Model,Work Content,Region,Status,Skip/hold reason,Outlook,Line in sequence,Production Date,Line in time,Release sequence,Vehicle Order State,Hold Status,Engine status,Transmission status,A4003220479,Frame status,Country,CIW Start Time,Vehicle Start Time,Frame Load Time,Engine Order No,Engine Part No,Engine Description,Engine Order State,Engine Start Time,Transmission Order No,Transmission Part No,Transmission Description,Transmission Order State,Transmission Start Time,Frame Order No,Frame Part No,Frame Description,Frame Order State,Frame Start Time,CIW Order,CIW Part,CIW Desc,Paint Order,Paint Part,Paint Desc,Podest Order,Podest Part,Podest Desc,Podest State,Podest Start Time,BB Order Number,BB Part Number,SFC Order Number,SFC Part Number
119,1010137539,100172996.0,,,TSRDD26288380,V400862220Z500102,5528TS HT 4x2 3600 E6.1 SLC CHS RT HDPAW,5528TS,LWC,Domestic,PaintZone-2,,,87.0,2026-05-05,10:52 PM,32.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 08.30.58.000 AM,,,51318472.0,E92695601430001,Engine 210KW OBD2 BS6 SAE-1 TT,BOOKED,30-APR-26 01.22.49.000 AM,600134491,T40072300210001,G131 3528C SAE1 NPTO 180 FLANGE RSI,CREATED,,,,,,,54232703.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318217.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
120,1010137164,100172997.0,,,TSRDD26288372,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,PaintZone-2,,,88.0,2026-05-05,11:02 PM,33.0,RECEIVED,,Rapid Prime,Released,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 11.32.09.000 PM,,,,,,,,600133819,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CLOSED,04-MAY-26 03.26.03.000 PM,,,,,,54232178.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51317269.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
121,1200310521,100172998.0,,,TDRDD26288410,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,PBS,,,89.0,2026-05-05,11:12 PM,34.0,CREATED,,FG,Released,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 12.58.51.000 AM,,,51318074.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 01.27.00.000 AM,600134290,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,BOOKED,04-MAY-26 03.54.21.000 PM,,,,,,54232610.0,C40087910013001C00,THUNDERBOLT-DAY,51318031.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
122,1200310417,100172999.0,,,TDRDD26288410,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,PBS,,,90.0,2026-05-05,11:22 PM,35.0,CREATED,,FG,FG,,WIP,$$$$$$$$$$$$$$$,30-APR-26 12.58.51.000 AM,,,51317868.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,STARTED,30-APR-26 01.58.45.000 AM,600134156,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,,,,,,,1010137378.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,STARTED,04-MAY-26 08.41.06.000 AM,,,,
123,1200310522,100173000.0,,,TDRDD26288396,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,PBS,,,91.0,2026-05-05,11:32 PM,36.0,CREATED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 10.51.14.000 AM,,,51318072.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 02.16.24.000 AM,600134289,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,BOOKED,04-MAY-26 04.00.01.000 PM,,,,,,54232611.0,C40087910013001C00,THUNDERBOLT-DAY,51318033.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
124,1010137665,100173001.0,,,TSRDD26288391,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,92.0,2026-05-05,11:42 PM,37.0,RECEIVED,,FG,Released,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 10.16.15.000 AM,,,51318224.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,STARTED,30-APR-26 07.04.57.000 AM,600134365,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232840.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318487.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
125,1010137666,100173002.0,,,TSRDD26288384,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,93.0,2026-05-05,11:52 PM,38.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 09.20.18.000 AM,,,51318222.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,BOOKED,30-APR-26 07.24.21.000 AM,600134364,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232839.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318485.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
126,1010137530,100173003.0,,,TSRDD26288366,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,PaintZone-2,,,94.0,2026-05-05,12:09 AM,39.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 09.23.13.000 PM,,,51318490.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 07.33.31.000 AM,600134500,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232709.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318229.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
127,1010137667,100173004.0,,,TSRDD26288402,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,95.0,2026-05-05,12:19 AM,40.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 11.33.43.000 AM,,,51318220.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,BOOKED,30-APR-26 07.42.59.000 AM,600134363,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232699.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318209.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
128,1010137668,100173005.0,,,TSRDD26288350,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,96.0,2026-05-05,12:29 AM,41.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 05.19.45.000 PM,,,51318218.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,BOOKED,30-APR-26 07.51.28.000 AM,600134362,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232715.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318241.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
129,1200310540,100173006.0,,,TDRDD26288351,V400992231N4F7203,2832CM 6X4 4275E6.1 DYC 16SCHD MTHDPRGYW,2832CM,HWC,Domestic,PBS,,,97.0,2026-05-05,12:39 AM,42.0,CREATED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 05.34.09.000 PM,,,51318036.0,E92695601490001,Engine 320HP BS6 SAE -1,BOOKED,30-APR-26 07.57.15.000 AM,600134271,T40072300230001,G131 5032T SAE1 180 Sliding PTO DANA RSI,CREATED,,,,,,,54232412.0,C40087910013001C00,THUNDERBOLT-DAY,51317694.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
130,1010137669,100173007.0,,,TSRDD26288364,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,98.0,2026-05-05,12:49 AM,43.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 08.59.27.000 PM,,,51318216.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,BOOKED,30-APR-26 08.04.28.000 AM,600134361,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232871.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318535.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
131,1010137532,100173008.0,,,TSRDD26288362,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,PaintZone-2,,,99.0,2026-05-05,12:59 AM,44.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 08.34.40.000 PM,,,51318486.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 08.18.14.000 AM,600134498,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232711.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318233.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
132,1010137670,100173009.0,,,TSRDD26288368,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,100.0,2026-05-05,1:09 AM,45.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 10.30.32.000 PM,,,51318214.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CLOSED,30-APR-26 08.26.40.000 AM,600134360,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232708.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318227.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
133,1200310523,100173010.0,,,TDRDD26288425,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,PBS,,,101.0,2026-05-05,1:19 AM,46.0,CREATED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 03.22.27.000 PM,,,51318070.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 09.40.25.000 AM,600134288,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232691.0,C40087910013001C00,THUNDERBOLT-DAY,51318193.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
134,1200310418,100173011.0,,,TDRDD26288425,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,PBS,,,102.0,2026-05-05,1:29 AM,47.0,CREATED,,FG,Created,,WIP,$$$$$$$$$$$$$$$,30-APR-26 03.22.27.000 PM,,,51317867.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,STARTED,30-APR-26 09.53.23.000 AM,600134155,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,,,,,,,1010137377.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,STARTED,04-MAY-26 08.41.10.508 AM,,,,
135,1010137540,100173012.0,,,TDRDD26288310,V400920221Q140002,2823RT 6X4 4275 E6.1 DYC CHS NT HD RMCAW,2823RT,LWC,Domestic,PBS,,,103.0,2026-05-05,1:39 AM,48.0,CREATED,,FG,Rework Area,,COVERED,$$$$$$$$$$$$$$$,29-APR-26 08.49.01.000 AM,,,51318470.0,E92695601460001,Engine 180KW OBD2 BS6 SAE -2 RMC PTO Rane,BOOKED,30-APR-26 10.01.36.000 AM,600134490,T40071800110001,G85 3523R SAE2 NGR S Peened Imp bearings,CREATED,,,,,,,54232867.0,C40087910013001C00,THUNDERBOLT-DAY,51318528.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
136,1200310528,100173013.0,,,TDRDD26288373,V400842231O0FK103,2828C 6X4 4575E6.1DYC18BXHD RG RT HDP YW,2828C,LWC,Domestic,PaintZone-2,,,104.0,2026-05-05,1:49 AM,49.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 11.41.22.000 PM,,,51318060.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,BOOKED,30-APR-26 10.10.25.000 AM,600134283,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232631.0,C40087910013001C00,THUNDERBOLT-DAY,51318073.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
137,1010137531,100173014.0,,,TSRDD26288375,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,PaintZone-2,,,105.0,2026-05-05,1:59 AM,50.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 12.09.30.000 AM,,,51318488.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 10.18.30.000 AM,600134499,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232706.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318223.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
138,1010137551,100173015.0,,,TSRDD26288392,V400871220Y000102,4023T HT 4X2 3300 E6.1 SLC CHS RT HDPAW,4023T,LWC,Domestic,PBS,,,106.0,2026-05-05,2:09 AM,51.0,CREATED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 10.24.21.000 AM,,,51318452.0,E92695601620001,Engine 180KW OBD2 BS6 SAE-2 BUP TT,BOOKED,30-APR-26 10.26.58.000 AM,600134479,T40072000740001,G131 4228RMC SAE2 180 flange RSI,CREATED,,,,,,,54232820.0,C40087900012001C00,THUNDERBOLT-SLEEPER,51318451.0,C40087900012001P02,HDT THUNDERBOLT SLEEPER (ARTIC WHITE) ,,,,,,,,,
139,1200310513,100173016.0,,,TDRDD26288389,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,PaintZone-2,,,107.0,2026-05-05,2:19 AM,52.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 10.04.52.000 AM,,,51318090.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CLOSED,30-APR-26 10.37.06.000 AM,600134298,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232624.0,C40087910013001C00,THUNDERBOLT-DAY,51318059.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
140,1200310541,100173017.0,,,TDRDD26288369,V400992231N4F7203,2832CM 6X4 4275E6.1 DYC 16SCHD MTHDPRGYW,2832CM,HWC,Domestic,PaintZone-2,,,1.0,2026-05-06,7:10 AM,53.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 10.43.45.000 PM,,,51318034.0,E92695601490001,Engine 320HP BS6 SAE -1,BOOKED,30-APR-26 10.42.29.000 AM,600134270,T40072300230001,G131 5032T SAE1 180 Sliding PTO DANA RSI,CREATED,,,,,,,54232632.0,C40087910013001C00,THUNDERBOLT-DAY,51318075.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
141,1010137671,100173018.0,,,TSRDD26288294,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,2.0,2026-05-06,7:20 AM,54.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 01.14.33.000 AM,,,51318212.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CLOSED,30-APR-26 10.52.35.000 AM,600134359,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232724.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318259.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
142,1200310460,100173019.0,,,TDRDD26288346,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,PaintZone-2,,,3.0,2026-05-06,7:30 AM,55.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 04.26.09.000 PM,,,51318196.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 11.01.41.000 AM,600134351,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232604.0,C40087910013001C00,THUNDERBOLT-DAY,51318019.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
143,1010137533,100173020.0,,,TSRDD26288365,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,PaintZone-2,,,4.0,2026-05-06,7:40 AM,56.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 09.10.53.000 PM,,,51318484.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 11.05.45.000 AM,600134497,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232710.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318231.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
144,1010137672,100173021.0,,,TSRDD26288421,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,5.0,2026-05-06,7:50 AM,57.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 02.18.58.000 PM,,,51318210.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,BOOKED,30-APR-26 11.26.01.000 AM,600134358,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233093.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318869.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
145,1010137678,100173022.0,,,TDRDD26288388,V400842221O140102,2828C 6X4 4575 E6.1 DYC CHS RT HD RMC AW,2828C,LWC,Domestic,PaintZone-2,,,6.0,2026-05-06,8:00 AM,58.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 09.58.40.000 AM,,,51318198.0,E92695600960001,Engine 210KW OBD2 BS6 SAE1 RMC PTO,BOOKED,30-APR-26 01.11.14.000 PM,600134352,T40072300040001,G131 4928T  SAE1 Non RSI 180 Flange,CREATED,,,,,,,54232831.0,C40087910013001C00,THUNDERBOLT-DAY,51318469.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
146,1200310673,100173023.0,,,TDRDD26288388,V83139721M3420000,1624 CHS 5950 BS6.1 TR295/80 IN1 AS,1624 ,HWC,Domestic,PaintZone-2,,,7.0,2026-05-06,8:10 AM,59.0,RECEIVED,,Paint Area,Created,,To Be Prod,$$$$$$$$$$$$$$$,30-APR-26 09.58.40.000 AM,,,51320140.0,E40095800050001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 1ALT,STARTED,30-APR-26 01.19.59.000 PM,600135400,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,,,,,,,1010137464.0,C83184200370001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,BOOKED,04-MAY-26 01.29.35.331 PM,,,,
147,1200310524,100173024.0,,,TDRDD26288363,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,PaintZone-2,,,8.0,2026-05-06,8:20 AM,60.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 08.49.10.000 PM,,,51318068.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 01.24.10.000 PM,600134287,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232633.0,C40087910013001C00,THUNDERBOLT-DAY,51318077.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
148,1010137541,100173025.0,,,TSRDD26288401,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,PaintZone-2,,,9.0,2026-05-06,8:30 AM,61.0,RECEIVED,,Rapid Prime,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 11.28.41.000 AM,,,,,,,,600134489,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54232838.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318483.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
149,1010137674,100173026.0,,,TSRDD26288427,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,10.0,2026-05-06,8:40 AM,62.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 03.34.56.000 PM,,,51318206.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,STARTED,30-APR-26 01.34.50.000 PM,600134356,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232695.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318201.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
150,1200310542,100173027.0,,,TDRDD26288412,V400992231N4F7203,2832CM 6X4 4275E6.1 DYC 16SCHD MTHDPRGYW,2832CM,HWC,Domestic,PaintZone-2,,,11.0,2026-05-06,8:50 AM,63.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 01.16.20.000 PM,,,51318032.0,E92695601490001,Engine 320HP BS6 SAE -1,BOOKED,30-APR-26 01.49.03.000 PM,600134269,T40072300230001,G131 5032T SAE1 180 Sliding PTO DANA RSI,CREATED,,,,,,,54232958.0,C40087910013001C00,THUNDERBOLT-DAY,51318652.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
151,1010137673,100173028.0,,,TSRDD26288413,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,PaintZone-2,,,12.0,2026-05-06,9:00 AM,64.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 01.23.57.000 PM,,,51318208.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,BOOKED,30-APR-26 01.57.09.000 PM,600134357,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233094.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318871.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
152,1200310635,100173029.0,,,TDRDD26288395,V400842231O0FK103,2828C 6X4 4575E6.1DYC18BXHD RG RT HDP YW,2828C,LWC,Domestic,PaintZone-2,,,13.0,2026-05-06,9:10 AM,65.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 10.44.05.000 AM,,,51318653.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,BOOKED,30-APR-26 02.11.31.000 PM,600134607,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232639.0,C40087910013001C00,THUNDERBOLT-DAY,51318089.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
153,1010137773,100173030.0,,,TSRDD26288416,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,PaintZone-2,,,14.0,2026-05-06,9:20 AM,66.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 01.41.47.000 PM,,,51318872.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 02.23.49.000 PM,600134723,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54231746.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51316484.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
154,1010137783,100173031.0,,,TDRDD26288436,V400920221Q140002,2823RT 6X4 4275 E6.1 DYC CHS NT HD RMCAW,2823RT,LWC,Domestic,PaintZone-2,,,15.0,2026-05-06,9:37 AM,67.0,RECEIVED,,FG,Created,,COVERED,$$$$$$$$$$$$$$$,30-APR-26 04.34.25.000 PM,,,51318852.0,E92695601460001,Engine 180KW OBD2 BS6 SAE -2 RMC PTO Rane,BOOKED,30-APR-26 02.37.02.000 PM,600134713,T40071800110001,G85 3523R SAE2 NGR S Peened Imp bearings,HOLD,,,,,,,54233034.0,C40087910013001C00,THUNDERBOLT-DAY,51318764.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
155,1010136818,100173032.0,,,TSRDD26288431,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,PaintZone-2,,,16.0,2026-05-06,9:47 AM,68.0,RECEIVED,,FG,Created,,WIP,$$$$$$$$$$$$$$$,30-APR-26 04.02.51.000 PM,,,51316485.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,BOOKED,30-APR-26 02.51.52.000 PM,600133468,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54231745.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51316482.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
156,1200310525,100173033.0,,,TDRDD26288418,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,PaintZone-2,,,17.0,2026-05-06,9:57 AM,69.0,RECEIVED,,FG,Created,,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 01.54.36.000 PM,,,51318066.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,BOOKED,30-APR-26 03.19.43.000 PM,600134286,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232626.0,C40087910013001C00,THUNDERBOLT-DAY,51318063.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
